id_movimentacao;id_produto;data_movimentacao;quantidade;tipo;valor_total
1727;18;2025-10-20 00:00:00;22;S;2482.18
1728;9;2025-11-03 00:00:00;160;S;24172.46
1729;48;2025-10-10 00:00:00;157;E;10676.02
1730;12;2025-02-19 00:00:00;79;S;26886.45
1731;45;2025-12-09 00:00:00;41;S;4176.75
1732;28;2025-11-03 00:00:00;215;E;82025.45
1733;37;2026-03-10 00:00:00;134;E;56811.69
1734;25;2025-05-09 00:00:00;842;E;392992.96
1735;33;2025-07-04 00:00:00;33;S;4817.2
1736;33;2024-06-19 00:00:00;85;E;15896.7
1737;27;2024-10-12 00:00:00;603;E;135555.6
1738;12;2026-05-25 00:00:00;394;E;144562.47
1739;43;2025-10-06 00:00:00;23;S;5493.29
1740;15;2026-05-01 00:00:00;476;E;41612.66
1741;27;2025-08-18 00:00:00;384;E;102060.92
1742;39;2026-03-25 00:00:00;69;S;33347.56
1743;8;2025-09-26 00:00:00;180;E;117596.37
1744;4;2025-05-04 00:00:00;33;S;19381.31
1745;26;2025-04-22 00:00:00;5;S;2685.99
1746;5;2024-11-20 00:00:00;139;S;36647.62
1747;35;2024-09-19 00:00:00;698;E;77430.66
1748;35;2024-10-17 00:00:00;41;S;4979.77
1749;20;2025-11-02 00:00:00;20;S;11149.89
1750;42;2025-01-14 00:00:00;61;S;33867.72
1751;27;2025-05-20 00:00:00;91;S;21171.79
1752;46;2025-10-18 00:00:00;87;S;44019.72
1753;28;2024-06-13 00:00:00;214;E;93413.65
1754;16;2025-11-26 00:00:00;183;E;67787.04
1755;21;2025-05-08 00:00:00;479;E;124651.11
1756;41;2024-11-06 00:00:00;70;S;36516.6
1757;12;2026-03-24 00:00:00;17;S;5945.87
1758;43;2024-10-14 00:00:00;137;E;27578.83
1759;15;2024-11-21 00:00:00;18;S;1802.22
1760;10;2024-08-02 00:00:00;7;S;1071.53
1761;37;2025-01-27 00:00:00;15;S;6514.25
1762;35;2024-11-12 00:00:00;216;S;23364.06
1763;19;2024-12-30 00:00:00;123;S;42413.9
1764;36;2025-05-17 00:00:00;59;S;23532.6
1765;49;2024-07-21 00:00:00;52;S;23429.04
1766;22;2024-12-11 00:00:00;120;S;75454.87
1767;6;2025-03-17 00:00:00;19;S;3143.02
1768;1;2025-07-20 00:00:00;22;S;1597.6
1769;11;2024-08-06 00:00:00;53;S;39023.87
1770;7;2024-10-02 00:00:00;84;S;53994.47
1771;47;2026-04-23 00:00:00;34;S;15772.84
1772;18;2025-09-23 00:00:00;87;E;9565.51
1773;10;2025-05-05 00:00:00;37;S;6488.86
1774;32;2024-06-27 00:00:00;229;E;141656.71
1775;11;2025-12-29 00:00:00;118;S;71308.92
1776;17;2024-08-11 00:00:00;366;E;201833.76
1777;28;2026-05-04 00:00:00;221;E;99543.0
1778;35;2025-11-21 00:00:00;577;E;68761.62
1779;4;2024-07-18 00:00:00;26;S;11493.52
1780;17;2025-11-06 00:00:00;38;S;25311.47
1781;40;2024-10-22 00:00:00;202;E;107116.08
1782;41;2026-06-08 00:00:00;35;S;19745.82
1783;25;2026-04-20 00:00:00;61;S;25071.82
1784;29;2025-11-26 00:00:00;885;E;381943.69
1785;45;2025-12-17 00:00:00;302;E;39600.4
1786;49;2026-06-04 00:00:00;452;E;197499.96
1787;49;2025-11-18 00:00:00;92;S;37861.24
1788;36;2025-11-01 00:00:00;461;E;147895.53
1789;38;2025-12-31 00:00:00;49;S;36237.27
1790;46;2025-05-19 00:00:00;291;E;169507.81
1791;42;2025-11-11 00:00:00;102;S;47269.16
1792;41;2026-05-16 00:00:00;26;S;18554.9
1793;25;2025-12-26 00:00:00;106;S;42212.3
1794;29;2026-01-26 00:00:00;35;S;18538.49
1795;34;2024-11-07 00:00:00;822;E;128476.06
1796;3;2025-05-13 00:00:00;126;S;68541.99
1797;11;2025-03-04 00:00:00;456;E;319556.02
1798;11;2026-06-24 00:00:00;688;E;426319.87
1799;38;2026-02-01 00:00:00;10;S;7402.1
1800;14;2024-09-16 00:00:00;8;S;3653.12
1801;50;2024-06-06 00:00:00;113;S;50079.32
1802;44;2025-09-25 00:00:00;28;S;5965.1
1803;16;2025-10-05 00:00:00;38;S;14121.68
1804;41;2026-05-24 00:00:00;337;E;231963.79
1805;16;2024-11-20 00:00:00;28;S;11711.02
1806;15;2026-06-07 00:00:00;6;S;717.62
1807;26;2026-04-30 00:00:00;28;S;12728.3
1808;34;2024-08-23 00:00:00;154;S;30408.73
1809;33;2026-03-30 00:00:00;26;S;4909.04
1810;13;2024-10-30 00:00:00;330;E;60740.7
1811;29;2025-10-17 00:00:00;48;S;24931.55
1812;30;2025-02-19 00:00:00;43;S;9740.92
1813;49;2025-06-18 00:00:00;238;E;93389.28
1814;14;2025-06-05 00:00:00;21;S;10255.85
1815;19;2025-07-23 00:00:00;547;E;164098.5
1816;21;2026-04-22 00:00:00;24;S;6608.5
1817;23;2025-07-16 00:00:00;74;S;45708.94
1818;31;2026-01-24 00:00:00;19;S;10677.9
1819;22;2024-10-14 00:00:00;24;S;14381.42
1820;26;2024-07-22 00:00:00;27;S;13541.81
1821;30;2025-02-14 00:00:00;27;S;6108.07
1822;36;2025-11-02 00:00:00;19;S;6745.81
1823;5;2025-01-10 00:00:00;71;S;21553.13
1824;39;2024-11-24 00:00:00;802;E;362963.73
1825;49;2026-06-24 00:00:00;28;S;14036.37
1826;27;2024-09-27 00:00:00;421;E;131504.42
1827;47;2025-01-29 00:00:00;61;E;27097.73
1828;19;2026-06-19 00:00:00;37;S;12862.26
1829;5;2025-09-29 00:00:00;96;S;27761.73
1830;47;2025-06-22 00:00:00;11;S;5295.54
1831;30;2024-08-06 00:00:00;35;S;6650.35
1832;12;2025-04-10 00:00:00;88;S;31400.96
1833;1;2025-02-28 00:00:00;48;S;4336.69
1834;31;2026-04-26 00:00:00;133;E;73326.39
1835;17;2025-02-28 00:00:00;33;S;20183.64
1836;45;2025-06-11 00:00:00;54;S;6045.22
1837;41;2026-06-06 00:00:00;15;S;9359.77
1838;8;2025-08-24 00:00:00;28;S;16546.37
1839;19;2026-05-03 00:00:00;26;S;7060.13
1840;36;2024-08-23 00:00:00;359;E;118752.1
1841;43;2026-06-06 00:00:00;119;E;28160.33
1842;8;2025-11-23 00:00:00;72;E;49962.09
1843;35;2025-10-22 00:00:00;129;S;11914.09
1844;34;2025-10-19 00:00:00;539;E;94526.75
1845;47;2024-07-31 00:00:00;22;S;9353.47
1846;12;2026-02-04 00:00:00;30;S;11302.27
1847;49;2024-10-27 00:00:00;12;S;5081.72
1848;18;2026-05-18 00:00:00;40;S;4921.78
1849;15;2025-11-28 00:00:00;64;S;6831.19
1850;11;2024-10-15 00:00:00;25;S;18188.27
1851;47;2026-03-30 00:00:00;38;S;19674.47
1852;7;2025-02-27 00:00:00;247;E;150325.56
1853;24;2025-06-01 00:00:00;38;S;21740.3
1854;16;2025-10-09 00:00:00;16;S;6319.99
1855;37;2024-12-13 00:00:00;64;S;34769.08
1856;42;2025-07-12 00:00:00;134;E;55752.09
1857;26;2026-06-24 00:00:00;25;S;10920.94
1858;31;2025-03-24 00:00:00;155;E;108040.43
1859;33;2026-06-24 00:00:00;35;S;6752.77
1860;15;2025-04-02 00:00:00;99;S;9882.97
1861;3;2026-05-08 00:00:00;547;E;255878.06
1862;49;2026-01-13 00:00:00;271;E;134165.82
1863;26;2025-01-10 00:00:00;14;S;6544.61
1864;19;2025-03-03 00:00:00;392;E;107214.06
1865;34;2024-08-07 00:00:00;59;S;9528.92
1866;43;2025-09-27 00:00:00;202;E;45212.1
1867;45;2025-06-13 00:00:00;53;S;6745.3
1868;26;2026-05-27 00:00:00;250;E;119070.96
1869;34;2026-01-21 00:00:00;16;S;3452.68
1870;8;2024-07-30 00:00:00;17;S;10897.96
1871;28;2025-02-01 00:00:00;5;S;2377.7
1872;19;2024-07-26 00:00:00;26;S;8759.79
1873;40;2025-09-18 00:00:00;236;E;111806.65
1874;7;2026-01-25 00:00:00;20;S;12213.52
1875;24;2026-03-15 00:00:00;145;S;82936.02
1876;15;2025-02-23 00:00:00;39;S;4548.07
1877;21;2025-12-21 00:00:00;110;S;37290.08
1878;14;2025-12-13 00:00:00;28;S;11836.91
1879;25;2024-07-09 00:00:00;38;S;15687.11
1880;42;2024-11-19 00:00:00;56;S;25250.29
1881;29;2025-09-29 00:00:00;52;S;26858.38
1882;27;2026-01-05 00:00:00;49;S;14977.33
1883;32;2024-06-20 00:00:00;12;S;8173.66
1884;33;2025-05-07 00:00:00;102;E;20484.24
1885;21;2025-06-19 00:00:00;592;E;187903.36
1886;26;2025-11-11 00:00:00;296;E;117549.75
1887;35;2026-06-01 00:00:00;97;S;9486.5
1888;11;2025-04-26 00:00:00;81;S;59538.68
1889;24;2024-11-21 00:00:00;185;S;111711.02
1890;5;2024-11-20 00:00:00;404;E;121319.85
1891;14;2025-02-26 00:00:00;205;E;100924.74
1892;28;2026-06-01 00:00:00;15;S;6231.8
1893;46;2025-01-07 00:00:00;750;E;405258.05
1894;48;2025-05-30 00:00:00;209;E;11688.32
1895;13;2025-07-09 00:00:00;85;S;13406.02
1896;44;2025-01-27 00:00:00;71;S;12845.84
1897;7;2026-03-05 00:00:00;53;S;38191.98
1898;33;2026-04-28 00:00:00;229;E;38852.04
1899;18;2026-05-10 00:00:00;39;S;5474.49
1900;4;2024-07-31 00:00:00;117;E;60985.9
1901;48;2026-06-04 00:00:00;240;E;13255.51
1902;22;2026-03-28 00:00:00;22;S;12265.65
1903;6;2024-08-15 00:00:00;24;S;3848.32
1904;11;2025-09-06 00:00:00;23;S;15542.41
1905;6;2026-03-27 00:00:00;238;E;40570.5
1906;50;2024-08-14 00:00:00;43;S;24562.57
1907;22;2026-01-21 00:00:00;369;E;268356.37
1908;23;2024-11-17 00:00:00;135;S;70263.62
1909;6;2026-04-27 00:00:00;40;S;6470.7
1910;34;2024-11-22 00:00:00;750;E;132288.58
1911;46;2026-03-29 00:00:00;80;S;34351.33
1912;15;2025-11-06 00:00:00;89;S;9947.17
1913;10;2026-03-14 00:00:00;32;S;5771.52
1914;33;2026-06-03 00:00:00;41;S;7995.9
1915;30;2025-08-02 00:00:00;17;S;3048.54
1916;30;2025-01-03 00:00:00;179;E;30076.67
1917;15;2024-10-05 00:00:00;187;E;21488.38
1918;2;2024-12-20 00:00:00;34;S;18746.71
1919;36;2025-06-16 00:00:00;299;E;104068.48
1920;41;2024-11-14 00:00:00;211;E;132607.89
1921;37;2024-06-05 00:00:00;164;E;69665.1
1922;27;2025-12-30 00:00:00;272;S;75421.23
1923;12;2025-11-28 00:00:00;1244;E;444529.18
1924;11;2024-06-15 00:00:00;45;S;31440.43
1925;20;2026-05-25 00:00:00;130;E;79793.95
1926;12;2024-10-10 00:00:00;78;S;23090.55
1927;45;2025-07-18 00:00:00;38;S;4963.78
1928;15;2026-02-09 00:00:00;40;S;4357.0
1929;22;2024-11-29 00:00:00;176;S;115365.72
1930;6;2024-07-09 00:00:00;20;S;3534.97
1931;13;2025-01-28 00:00:00;29;S;5393.72
1932;29;2025-03-08 00:00:00;13;S;7508.6
1933;27;2024-08-17 00:00:00;20;S;4963.57
1934;15;2026-04-03 00:00:00;97;S;10368.38
1935;41;2026-02-20 00:00:00;222;E;157913.91
1936;33;2024-12-16 00:00:00;16;S;2462.23
1937;4;2024-06-30 00:00:00;153;E;87798.84
1938;4;2024-09-13 00:00:00;37;S;21214.88
1939;17;2025-10-15 00:00:00;432;E;263561.03
1940;45;2025-10-30 00:00:00;206;E;27268.18
1941;2;2025-05-04 00:00:00;32;S;23651.27
1942;31;2026-05-22 00:00:00;131;E;87237.41
1943;12;2025-05-21 00:00:00;23;S;7135.25
1944;26;2025-10-12 00:00:00;26;S;13857.95
1945;49;2024-07-25 00:00:00;31;S;14403.64
1946;23;2025-10-31 00:00:00;890;E;537365.16
1947;37;2025-06-05 00:00:00;289;E;120791.24
1948;10;2025-01-21 00:00:00;34;S;5122.68
1949;10;2024-08-26 00:00:00;171;E;29418.01
1950;23;2025-05-30 00:00:00;48;S;28376.45
1951;32;2024-09-28 00:00:00;120;E;67225.43
1952;24;2024-11-19 00:00:00;134;S;85244.31
1953;49;2025-05-04 00:00:00;256;E;117935.69
1954;20;2024-08-26 00:00:00;15;S;8957.87
1955;29;2024-11-13 00:00:00;357;E;165332.08
1956;13;2025-06-29 00:00:00;28;S;4389.98
1957;24;2024-09-05 00:00:00;25;S;13834.09
1958;29;2024-09-02 00:00:00;40;S;23007.22
1959;15;2025-05-21 00:00:00;19;S;2259.7
1960;35;2025-12-05 00:00:00;510;E;55188.39
1961;23;2025-10-28 00:00:00;109;S;58226.39
1962;14;2025-10-13 00:00:00;10;S;4514.03
1963;5;2024-09-03 00:00:00;379;E;105479.25
1964;7;2025-07-23 00:00:00;66;S;40818.59
1965;13;2025-09-01 00:00:00;171;E;34312.19
1966;17;2025-09-13 00:00:00;43;S;31814.66
1967;7;2025-01-06 00:00:00;9;S;5638.56
1968;10;2025-08-03 00:00:00;208;E;40839.84
1969;43;2025-12-07 00:00:00;57;S;11902.47
1970;34;2025-03-09 00:00:00;41;S;7292.12
1971;1;2025-01-07 00:00:00;46;S;3945.52
1972;26;2026-05-22 00:00:00;11;S;4728.93
1973;33;2024-10-24 00:00:00;31;S;5860.42
1974;37;2025-10-22 00:00:00;106;E;43842.34
1975;1;2025-04-21 00:00:00;77;S;5732.66
1976;30;2025-01-19 00:00:00;21;S;3530.46
1977;18;2026-06-08 00:00:00;101;E;11158.23
1978;7;2026-03-09 00:00:00;436;E;321854.82
1979;27;2024-08-05 00:00:00;52;S;15743.0
1980;44;2026-05-20 00:00:00;81;S;18922.49
1981;26;2026-05-10 00:00:00;5;S;2003.23
1982;29;2025-10-25 00:00:00;12;S;5295.38
1983;20;2024-11-02 00:00:00;7;S;4871.32
1984;29;2025-11-30 00:00:00;172;E;79611.0
1985;24;2025-09-18 00:00:00;214;S;130049.65
1986;15;2025-08-02 00:00:00;35;S;3698.87
1987;39;2024-12-11 00:00:00;83;S;38616.0
1988;16;2025-09-07 00:00:00;19;S;7254.45
1989;28;2026-01-23 00:00:00;27;S;12939.92
1990;9;2025-06-26 00:00:00;13;S;1668.97
1991;41;2024-11-18 00:00:00;35;S;18232.3
1992;44;2025-04-15 00:00:00;114;S;20451.51
1993;31;2025-03-29 00:00:00;109;E;75997.74
1994;7;2026-01-05 00:00:00;547;E;430034.97
1995;38;2024-12-30 00:00:00;137;S;99969.26
1996;18;2024-12-28 00:00:00;152;E;21161.29
1997;5;2025-02-23 00:00:00;201;E;64090.77
1998;22;2026-01-08 00:00:00;556;E;357278.71
1999;19;2026-01-23 00:00:00;77;S;24739.08
2000;36;2025-06-09 00:00:00;42;S;13786.13
2001;22;2024-06-20 00:00:00;47;S;26780.69
2002;13;2026-04-02 00:00:00;480;E;76133.85
2003;35;2025-12-31 00:00:00;37;S;3338.59
2004;13;2025-12-25 00:00:00;37;S;7383.28
2005;27;2025-08-03 00:00:00;77;S;18547.89
2006;6;2025-04-05 00:00:00;26;S;4445.11
2007;31;2024-08-19 00:00:00;33;S;21883.26
2008;31;2025-06-07 00:00:00;24;S;12768.01
2009;11;2025-02-18 00:00:00;6;S;4070.1
2010;30;2025-08-05 00:00:00;32;S;6832.48
2011;20;2025-02-02 00:00:00;24;S;13329.67
2012;50;2025-12-31 00:00:00;153;S;85110.66
2013;18;2024-11-25 00:00:00;186;E;21468.51
2014;5;2025-01-08 00:00:00;44;S;13915.94
2015;47;2026-03-12 00:00:00;133;E;69767.2
2016;2;2026-05-04 00:00:00;315;E;171244.47
2017;3;2026-01-30 00:00:00;88;S;41787.48
2018;48;2024-11-23 00:00:00;193;E;10818.3
2019;9;2024-08-19 00:00:00;66;S;8768.1
2020;49;2024-09-22 00:00:00;44;S;17603.64
2021;14;2025-09-01 00:00:00;45;S;17958.46
2022;36;2025-12-02 00:00:00;66;S;22583.23
2023;14;2024-08-28 00:00:00;11;S;5490.39
2024;43;2024-07-29 00:00:00;24;S;5474.81
2025;39;2025-01-08 00:00:00;40;S;22223.85
2026;19;2025-05-04 00:00:00;15;S;5328.98
2027;14;2025-12-30 00:00:00;29;S;14567.18
2028;6;2024-12-15 00:00:00;50;S;9881.82
2029;35;2025-10-09 00:00:00;36;S;3954.89
2030;27;2026-03-05 00:00:00;601;E;165536.49
2031;37;2025-07-01 00:00:00;113;E;53422.56
2032;36;2025-05-10 00:00:00;265;E;108380.8
2033;39;2026-05-03 00:00:00;30;S;17023.49
2034;23;2025-11-01 00:00:00;377;E;216643.46
2035;40;2024-08-11 00:00:00;45;S;18860.45
2036;20;2025-04-11 00:00:00;5;S;3176.81
2037;37;2026-03-21 00:00:00;122;E;54967.61
2038;28;2025-10-14 00:00:00;5;S;2118.39
2039;30;2026-02-08 00:00:00;8;S;1733.72
2040;2;2025-12-12 00:00:00;56;S;36492.8
2041;31;2025-09-25 00:00:00;5;S;3297.35
2042;49;2025-03-14 00:00:00;220;E;94445.6
2043;27;2026-06-13 00:00:00;86;S;24947.08
2044;12;2025-10-19 00:00:00;35;S;12691.46
2045;1;2024-07-08 00:00:00;72;S;4792.26
2046;42;2026-02-14 00:00:00;19;S;10769.13
2047;2;2025-08-15 00:00:00;22;S;15379.4
2048;23;2025-10-11 00:00:00;680;E;348818.2
2049;42;2025-02-22 00:00:00;31;S;16225.4
2050;14;2024-09-05 00:00:00;145;E;71028.3
2051;45;2025-09-11 00:00:00;172;E;20327.72
2052;26;2026-04-03 00:00:00;30;S;13818.51
2053;4;2026-05-30 00:00:00;131;E;70147.42
2054;39;2026-01-16 00:00:00;32;S;14025.44
2055;47;2026-05-21 00:00:00;16;S;6566.55
2056;21;2026-02-16 00:00:00;66;S;17677.88
2057;13;2025-09-20 00:00:00;197;E;36924.94
2058;16;2026-04-25 00:00:00;43;S;20682.27
2059;26;2025-03-29 00:00:00;130;E;56888.84
2060;15;2026-05-04 00:00:00;406;E;42363.41
2061;8;2024-10-13 00:00:00;8;S;4755.97
2062;33;2025-08-12 00:00:00;16;S;3194.75
2063;10;2025-12-11 00:00:00;210;E;34014.56
2064;44;2026-01-26 00:00:00;432;E;83061.44
2065;40;2025-08-28 00:00:00;69;S;34008.24
2066;31;2024-08-09 00:00:00;39;S;22022.03
2067;14;2025-01-01 00:00:00;11;S;5767.31
2068;50;2025-11-18 00:00:00;514;E;287304.85
2069;24;2024-06-25 00:00:00;190;S;134876.22
2070;43;2024-12-18 00:00:00;25;S;5321.79
2071;21;2024-10-27 00:00:00;40;S;12942.11
2072;38;2026-05-09 00:00:00;47;S;26985.43
2073;50;2025-12-09 00:00:00;349;E;154935.83
2074;26;2025-10-26 00:00:00;9;S;3727.75
2075;23;2024-07-06 00:00:00;508;E;301731.58
2076;36;2024-08-12 00:00:00;32;S;10560.86
2077;41;2025-01-05 00:00:00;237;E;142351.07
2078;8;2025-02-12 00:00:00;159;E;115184.31
2079;48;2024-07-24 00:00:00;20;S;1351.05
2080;42;2026-01-02 00:00:00;26;S;12045.9
2081;44;2024-09-22 00:00:00;5;S;960.97
2082;47;2025-05-30 00:00:00;25;S;12872.1
2083;11;2025-07-22 00:00:00;65;S;38002.28
2084;23;2026-05-13 00:00:00;85;S;48447.2
2085;10;2025-12-09 00:00:00;188;S;36179.95
2086;24;2025-12-31 00:00:00;927;E;668993.13
2087;32;2025-10-12 00:00:00;5;S;3080.44
2088;40;2026-06-05 00:00:00;112;S;59569.2
2089;22;2025-12-31 00:00:00;224;S;139724.21
2090;20;2026-04-11 00:00:00;18;S;12055.38
2091;23;2026-06-07 00:00:00;131;S;77671.68
2092;10;2025-10-14 00:00:00;107;S;17488.01
2093;46;2024-08-11 00:00:00;24;S;11374.73
2094;12;2025-12-08 00:00:00;46;S;16783.93
2095;8;2025-03-30 00:00:00;9;S;4823.68
2096;40;2025-02-03 00:00:00;54;S;26791.81
2097;38;2026-01-31 00:00:00;16;S;10693.97
2098;20;2024-09-26 00:00:00;89;E;59573.88
2099;27;2025-01-14 00:00:00;343;E;106924.62
2100;34;2026-04-30 00:00:00;143;S;27563.72
2101;25;2026-03-01 00:00:00;115;S;51766.77
2102;38;2026-01-18 00:00:00;44;S;28123.22
2103;14;2025-08-08 00:00:00;49;E;20019.04
2104;50;2025-04-04 00:00:00;27;S;14274.02
2105;40;2024-08-16 00:00:00;460;E;238581.13
2106;10;2024-10-13 00:00:00;32;S;6249.17
2107;1;2024-12-14 00:00:00;67;S;6034.2
2108;41;2024-06-05 00:00:00;477;E;322962.32
2109;33;2025-11-15 00:00:00;197;E;31946.9
2110;6;2025-04-01 00:00:00;259;E;44614.51
2111;17;2026-01-06 00:00:00;588;E;392319.55
2112;11;2026-05-18 00:00:00;83;S;52803.88
2113;37;2024-09-02 00:00:00;97;E;49203.75
2114;14;2025-09-05 00:00:00;29;S;15314.06
2115;46;2026-03-15 00:00:00;70;S;30015.25
2116;29;2025-05-09 00:00:00;268;E;122390.07
2117;27;2025-03-04 00:00:00;151;S;36996.13
2118;50;2025-01-22 00:00:00;286;E;131176.69
2119;12;2026-03-23 00:00:00;99;S;37956.89
2120;36;2025-08-28 00:00:00;345;E;112724.41
2121;42;2024-08-18 00:00:00;168;E;84229.88
2122;15;2024-08-06 00:00:00;8;S;788.11
2123;21;2025-05-25 00:00:00;12;S;3789.73
2124;30;2025-03-16 00:00:00;29;S;6138.2
2125;18;2024-06-13 00:00:00;3;S;356.01
2126;33;2026-06-18 00:00:00;65;S;12137.63
2127;8;2025-09-13 00:00:00;114;E;76612.76
2128;39;2025-05-10 00:00:00;274;E;132249.31
2129;20;2025-09-13 00:00:00;7;S;4870.89
2130;36;2024-06-23 00:00:00;102;E;34923.02
2131;47;2026-02-18 00:00:00;46;S;19410.66
2132;18;2026-02-14 00:00:00;19;S;2399.61
2133;48;2025-02-25 00:00:00;12;S;690.82
2134;42;2025-11-26 00:00:00;716;E;323500.91
2135;31;2025-01-09 00:00:00;21;S;12776.58
2136;25;2025-02-24 00:00:00;19;S;8610.49
2137;6;2025-07-25 00:00:00;26;S;4949.55
2138;49;2026-03-26 00:00:00;10;S;4233.55
2139;10;2026-03-08 00:00:00;35;S;5367.47
2140;29;2024-11-07 00:00:00;25;S;11592.08
2141;37;2026-01-14 00:00:00;17;S;7253.19
2142;3;2025-04-24 00:00:00;405;E;218557.22
2143;46;2026-03-13 00:00:00;25;S;14130.31
2144;40;2026-03-26 00:00:00;22;S;8952.34
2145;32;2024-11-30 00:00:00;123;E;82175.84
2146;37;2024-10-14 00:00:00;80;E;41269.08
2147;35;2026-02-21 00:00:00;26;S;2516.65
2148;3;2026-05-29 00:00:00;90;S;41647.18
2149;8;2025-07-11 00:00:00;21;S;12333.96
2150;43;2024-10-21 00:00:00;177;E;40177.35
2151;35;2025-06-28 00:00:00;50;S;5065.24
2152;49;2025-07-12 00:00:00;337;E;150073.93
2153;16;2025-12-13 00:00:00;168;E;68099.27
2154;23;2026-05-15 00:00:00;616;E;385551.91
2155;37;2026-06-25 00:00:00;49;S;19781.21
2156;5;2025-12-10 00:00:00;141;S;35054.7
2157;1;2025-03-24 00:00:00;66;S;5330.4
2158;13;2026-02-17 00:00:00;63;S;11050.26
2159;21;2024-11-11 00:00:00;540;E;189303.07
2160;3;2025-06-29 00:00:00;265;E;129115.34
2161;7;2025-04-25 00:00:00;79;S;46400.0
2162;15;2025-08-29 00:00:00;13;S;1382.64
2163;27;2024-11-13 00:00:00;146;S;45118.13
2164;28;2025-08-24 00:00:00;28;S;12017.74
2165;32;2026-04-06 00:00:00;30;S;19980.53
2166;10;2024-06-06 00:00:00;65;S;10807.6
2167;1;2024-08-17 00:00:00;212;E;15746.87
2168;4;2025-04-14 00:00:00;209;E;111015.26
2169;27;2026-02-11 00:00:00;134;S;33134.91
2170;25;2026-05-06 00:00:00;573;E;264176.45
2171;41;2024-12-21 00:00:00;13;S;9382.07
2172;33;2025-12-02 00:00:00;45;S;8422.83
2173;23;2026-03-31 00:00:00;99;S;55882.56
2174;42;2024-07-10 00:00:00;277;E;136374.88
2175;33;2026-04-03 00:00:00;6;S;1111.61
2176;16;2025-08-22 00:00:00;162;E;79325.88
2177;40;2024-09-12 00:00:00;33;S;17114.5
2178;13;2024-09-04 00:00:00;53;S;10920.74
2179;20;2025-06-16 00:00:00;51;S;31398.67
2180;27;2026-06-12 00:00:00;46;S;13113.92
2181;22;2025-12-24 00:00:00;973;E;687057.84
2182;27;2024-07-12 00:00:00;104;S;25965.31
2183;6;2024-06-10 00:00:00;62;E;9156.31
2184;29;2024-08-20 00:00:00;34;S;20283.66
2185;20;2026-01-11 00:00:00;20;S;15061.24
2186;8;2026-04-09 00:00:00;6;S;3545.42
2187;1;2025-12-10 00:00:00;49;S;3542.69
2188;13;2025-02-25 00:00:00;19;S;3402.5
2189;7;2025-07-15 00:00:00;343;E;223258.76
2190;13;2025-01-11 00:00:00;24;S;4727.14
2191;33;2026-04-19 00:00:00;5;S;951.57
2192;21;2024-07-23 00:00:00;321;E;92139.57
2193;24;2025-07-25 00:00:00;70;S;43691.56
2194;50;2025-05-13 00:00:00;52;S;25270.82
2195;33;2026-02-02 00:00:00;8;S;1186.23
2196;41;2025-01-25 00:00:00;62;S;42663.23
2197;45;2025-04-10 00:00:00;218;E;26565.57
2198;50;2025-12-12 00:00:00;140;S;77872.06
2199;46;2025-04-01 00:00:00;475;E;264996.72
2200;9;2025-05-22 00:00:00;461;E;62014.62
2201;4;2026-05-24 00:00:00;23;S;12600.18
2202;7;2025-09-01 00:00:00;308;E;196476.28
2203;38;2024-06-24 00:00:00;585;E;388049.53
2204;44;2024-09-01 00:00:00;44;S;9995.64
2205;26;2024-11-21 00:00:00;16;S;6353.51
2206;35;2024-09-05 00:00:00;61;S;5529.63
2207;21;2025-01-25 00:00:00;35;S;10967.74
2208;38;2026-01-08 00:00:00;122;S;83767.93
2209;13;2024-08-23 00:00:00;49;S;9833.21
2210;23;2026-06-24 00:00:00;21;S;10843.48
2211;44;2025-11-30 00:00:00;83;S;16881.31
2212;31;2025-10-15 00:00:00;180;E;94968.24
2213;48;2025-04-30 00:00:00;8;S;485.49
2214;8;2025-10-23 00:00:00;6;S;3887.41
2215;48;2025-01-11 00:00:00;76;E;4924.46
2216;12;2025-01-29 00:00:00;377;E;123034.34
2217;11;2025-01-16 00:00:00;30;S;21879.81
2218;22;2025-04-11 00:00:00;333;E;187488.17
2219;21;2024-10-18 00:00:00;16;S;4119.28
2220;20;2026-06-03 00:00:00;23;S;14185.44
2221;16;2026-01-04 00:00:00;15;S;6455.71
2222;9;2025-05-19 00:00:00;70;S;9905.45
2223;30;2026-02-23 00:00:00;46;S;9752.38
2224;46;2024-10-13 00:00:00;472;E;243109.03
2225;32;2025-02-01 00:00:00;14;S;9073.33
2226;48;2024-06-14 00:00:00;103;E;5793.02
2227;40;2026-01-31 00:00:00;31;S;14901.01
2228;1;2025-03-01 00:00:00;55;S;4535.41
2229;46;2024-10-07 00:00:00;168;S;74082.13
2230;47;2024-07-27 00:00:00;25;S;12984.1
2231;21;2025-05-23 00:00:00;61;S;18862.59
2232;41;2025-08-07 00:00:00;48;S;30122.24
2233;9;2026-05-07 00:00:00;17;S;1984.05
2234;50;2024-11-03 00:00:00;46;S;27771.54
2235;23;2024-10-03 00:00:00;478;E;259832.29
2236;8;2025-07-11 00:00:00;33;S;23426.77
2237;10;2026-01-29 00:00:00;42;S;8300.92
2238;33;2025-07-17 00:00:00;163;E;27730.16
2239;5;2025-05-02 00:00:00;453;E;123640.96
2240;22;2025-12-02 00:00:00;1438;E;795360.74
2241;18;2025-02-04 00:00:00;35;S;4778.45
2242;45;2024-09-16 00:00:00;15;S;1690.61
2243;31;2025-12-30 00:00:00;29;S;14990.06
